site,year,transectid,stationID,trapid,start lat,start long,end lat,end long,trap lat,trap long,prebait start date,prebait start time,prebait end date,prebait end time,trapinidate,trapinitime,observer,trapcheckdate,trapchecktime,trapped,tag_time,species,tag#,recap,photo,comments
nome,2012,,13,13a,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,13,13a,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,13,13b,,,,,64.44666,-164.93405,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,14,14a,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,14,14b,,,,,64.44669,-164.93437,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,0,.,.,.,.,.,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,1,18:18,rbvo,010,n,SF6614-21,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,0,.,.,.,.,.,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,15,15a,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,1,13:02,rbvo,010,y,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,0,.,.,.,.,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,0,.,.,.,.,.,
nome,2012,,15,15b,,,,,64.44686,-164.93457,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,0,.,.,.,.,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,9-Jul-12,23:00,0,.,.,.,.,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,13:00,1,13:37,tuvo,011,y,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,17:30,0,.,.,.,.,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,10-Jul-12,22:30,1,22:53,tuvo,011,y,.,
nome,2012,,16,16a,,,,,64.44698,-164.93469,1-Jul-12,,9-Jul-12,,9-Jul-12,,tesson,11-Jul-12,12:30,1,13:04,tuvo,unknown,y,.,
