Book_page,Year,Site,Nest_ID,Egg_num,Length,Width,Comments
,2013,cakr,13cakrsesa092,,28.5,21.4,jen measured
,2013,cakr,13cakrsesa092,,28.7,21.8,jen measured
,2013,cakr,13cakrsesa100,,28.4,20.2,jen measured
,2013,cakr,13cakrsesa100,,28.8,20.4,jen measured
,2013,cakr,13cakrsesa100,,28.9,20.5,jen measured
,2013,cakr,13cakrsesa100,,29.2,20.5,jen measured
,2013,cakr,13cakrsesa104,,28,19.9,fang-yee measured
,2013,cakr,13cakrsesa104,,27,20.1,fang-yee measured
,2013,cakr,13cakrsesa104,,28.5,20.1,jen measured
,2013,cakr,13cakrsesa104,,28.1,20.2,fang-yee measured
,2013,cakr,13cakrsesa105,,28.7,20.7,fang-yee measured
,2013,cakr,13cakrsesa105,,29.1,20.8,fang-yee measured
,2013,cakr,13cakrsesa105,,29.1,21.1,fang-yee measured
,2013,cakr,13cakrsesa110,,30.5,21.1,fang-yee measured
,2013,cakr,13cakrsesa110,,30.4,21.2,fang-yee measured
,2013,cakr,13cakrsesa110,,30.4,21.3,fang-yee measured
,2013,cakr,13cakrsesa152,,29,20.2,fang-yee measured
,2013,cakr,13cakrsesa159,,28.6,20.1,jen measured
,2013,cakr,13cakrsesa159,,28.2,20.5,jen measured
,2013,cakr,13cakrsesa159,,29.1,20.5,jen measured
,2013,cakr,13cakrsesa159,,29.2,20.5,jen measured
,2013,cakr,13cakrsesa160,,30.2,20.8,jen measured
,2013,cakr,13cakrsesa160,,29.2,21,jen measured
,2013,cakr,13cakrsesa160,,30.6,21,jen measured
,2013,cakr,13cakrsesa160,,28.7,21.7,jen measured
,2013,cakr,13cakrsesa165,,29.6,21.3,fang-yee measured
,2013,cakr,13cakrsesa165,,30.1,21.5,fang-yee measured
,2013,cakr,13cakrwesa002,,31,21.1,jen and megan measured; small hole in shell from observer (shell very thin)
,2013,cakr,13cakrwesa002,,30.2,21.8,jen and megan measured
,2013,cakr,13cakrwesa002,,30.8,22.3,jen and megan measured
,2013,cakr,13cakrwesa003,,29.2,20.8,jen measured
,2013,cakr,13cakrwesa003,,28.9,21,jen measured
,2013,cakr,13cakrwesa006,,29.9,21.5,megan and fang-yee measured
,2013,cakr,13cakrwesa006,,29.6,21.9,megan and fang-yee measured
,2013,cakr,13cakrwesa006,,30.1,22.3,megan and fang-yee measured
,2013,cakr,13cakrwesa006,,30.9,30,megan and fang-yee measured
,2013,cakr,13cakrwesa008,,31.3,21,megan and robin measured
,2013,cakr,13cakrwesa008,,32.6,21,megan and robin measured
,2013,cakr,13cakrwesa008,,30.7,21.5,megan and robin measured
,2013,cakr,13cakrwesa008,,31.4,21.5,megan and robin measured
,2013,cakr,13cakrwesa009,,32,21,megan measured
,2013,cakr,13cakrwesa009,,32.8,21.2,megan measured
,2013,cakr,13cakrwesa009,,31.6,21.6,megan measured
,2013,cakr,13cakrwesa009,,31,21.7,megan measured
,2013,cakr,13cakrwesa012,,28.2,20.2,megan measured
,2013,cakr,13cakrwesa012,,28.5,20.3,jen measured
,2013,cakr,13cakrwesa012,,28.3,20.5,megan measured
,2013,cakr,13cakrwesa013,,29.5,21,megan measured
,2013,cakr,13cakrwesa013,,29.6,21,megan measured
,2013,cakr,13cakrwesa013,,29.1,21.1,megan measured
,2013,cakr,13cakrwesa013,,29.5,21.4,megan measured
,2013,cakr,13cakrwesa013,,30.9,21.4,jen measured
,2013,cakr,13cakrwesa013,,31.2,21.7,jen measured
,2013,cakr,13cakrwesa013,,31.3,21.7,jen measured
,2013,cakr,13cakrwesa018,,30.9,21.4,thomas measured
,2013,cakr,13cakrwesa018,,31.2,21.7,thomas measured
,2013,cakr,13cakrwesa018,,31.3,21.7,thomas measured
,2013,cakr,13cakrwesa019,,29.6,21.3,thomas measured
,2013,cakr,13cakrwesa019,,30.1,21.9,thomas measured
,2013,cakr,13cakrwesa019,,30.7,22,thomas measured
,2013,cakr,13cakrwesa023,,29.7,20.7,megan measured
,2013,cakr,13cakrwesa023,,28.5,20.9,megan measured
,2013,cakr,13cakrwesa023,,29.9,21.1,megan measured
,2013,cakr,13cakrwesa023,,29.6,21.2,megan measured
,2013,cakr,13cakrwesa026,,31.9,20.5,jen measured
,2013,cakr,13cakrwesa026,,30.8,21.2,jen measured
,2013,cakr,13cakrwesa026,,30.9,21.6,jen measured
,2013,cakr,13cakrwesa028,,30.1,21.5,jen measured
,2013,cakr,13cakrwesa028,,30.3,21.8,jen measured
,2013,cakr,13cakrwesa028,,30.4,22,jen measured
,2013,cakr,13cakrwesa028,,31.1,22.2,jen measured
,2013,cakr,13cakrwesa029,,31.2,21.5,jen measured
,2013,cakr,13cakrwesa029,,31.1,22.1,jen measured
,2013,cakr,13cakrwesa029,,31.4,22.1,jen measured
,2013,cakr,13cakrwesa029,,32.2,22.2,jen measured
,2013,cakr,13cakrwesa030,,30.8,21.2,fang-yee measured
,2013,cakr,13cakrwesa030,,31,21.3,jen measured
,2013,cakr,13cakrwesa030,,31.8,21.8,jen measured
,2013,cakr,13cakrwesa032,,31.1,22.4,jen measured
,2013,cakr,13cakrwesa032,,31,22.5,jen measured
,2013,cakr,13cakrwesa033,,30,21.6,jen measured
,2013,cakr,13cakrwesa033,,30.1,21.9,jen measured
,2013,cakr,13cakrwesa033,,30.1,22,jen measured
,2013,cakr,13cakrwesa033,,30.8,22,jen measured
,2013,cakr,13cakrwesa035,,30.5,21.6,jen measured
,2013,cakr,13cakrwesa035,,29.7,21.7,jen measured
,2013,cakr,13cakrwesa035,,31.3,21.7,jen measured
,2013,cakr,13cakrwesa035,,31.2,21.8,jen measured
,2013,cakr,13cakrwesa037,,31.1,21.6,jen measured
,2013,cakr,13cakrwesa037,,31.6,21.7,jen measured
,2013,cakr,13cakrwesa037,,30.5,21.9,jen measured
,2013,cakr,13cakrwesa037,,30.6,22.1,jen measured
,2013,cakr,13cakrwesa038,,30.3,21.4,fang-yee measured
,2013,cakr,13cakrwesa038,,31.1,21.7,fang-yee measured
,2013,cakr,13cakrwesa038,,30.7,21.8,jen measured
,2013,cakr,13cakrwesa038,,31.4,21.8,jen measured
,2013,cakr,13cakrwesa040,,30,21,jen measured
,2013,cakr,13cakrwesa040,,29.1,21.5,jen measured
,2013,cakr,13cakrwesa040,,29.3,21.5,jen measured
,2013,cakr,13cakrwesa040,,29.2,21.7,jen measured
,2013,cakr,13cakrwesa041,,30.1,20.9,jen measured
,2013,cakr,13cakrwesa041,,31.1,21.4,jen and megan measured
,2013,cakr,13cakrwesa041,,32,21.5,jen and megan measured
,2013,cakr,13cakrwesa041,,32.7,21.8,jen and megan measured
,2013,cakr,13cakrwesa042,,30.1,21.1,jen and megan measured
,2013,cakr,13cakrwesa042,,32,21.2,jen and megan measured
,2013,cakr,13cakrwesa042,,32,21.6,jen and megan measured
,2013,cakr,13cakrwesa042,,31.5,22.1,jen and megan measured
,2013,cakr,13cakrwesa043,,31.3,21.7,megan measured
,2013,cakr,13cakrwesa043,,30.4,21.9,megan measured
,2013,cakr,13cakrwesa043,,30.4,21.9,megan measured
,2013,cakr,13cakrwesa043,,30.1,22.2,megan measured
,2013,cakr,13cakrwesa045,,29.3,22,megan measured
,2013,cakr,13cakrwesa045,,29.6,22,megan measured
,2013,cakr,13cakrwesa050,,31.2,21.7,fang-yee and megan measured
,2013,cakr,13cakrwesa050,,30.1,21.9,fang-yee and megan measured
,2013,cakr,13cakrwesa050,,31.4,21.9,fang-yee and megan measured
,2013,cakr,13cakrwesa053,,30.6,21.8,fang-yee measured
,2013,cakr,13cakrwesa053,,29.4,21.9,fang-yee measured
,2013,cakr,13cakrwesa053,,29.9,21.9,fang-yee measured
,2013,cakr,13cakrwesa053,,29.7,22.1,fang-yee measured
,2013,cakr,13cakrwesa061,,30.5,21.5,jen and megan measured
,2013,cakr,13cakrwesa061,,30.7,21.5,jen and megan measured
,2013,cakr,13cakrwesa061,,30.9,21.7,jen and megan measured
,2013,cakr,13cakrwesa061,,31.8,22,jen and megan measured
,2013,cakr,13cakrwesa063,,30.7,21.3,robin measured; egg punctured with pencil
,2013,cakr,13cakrwesa063,,31.7,21.7,jen measured
,2013,cakr,13cakrwesa063,,32.1,22.1,jen measured
,2013,cakr,13cakrwesa064,,29.9,20.3,jen measured
,2013,cakr,13cakrwesa064,,30.7,20.9,robin measured  
,2013,cakr,13cakrwesa064,,28.7,21,robin measured
,2013,cakr,13cakrwesa064,,28.9,21,robin measured
,2013,cakr,13cakrwesa067,,31.1,21,robin measured
,2013,cakr,13cakrwesa067,,30.5,21.2,robin measured
,2013,cakr,13cakrwesa067,,30.9,21.2,robin measured
,2013,cakr,13cakrwesa071,,31.8,22.7,jen measured
,2013,cakr,13cakrwesa071,,31.5,22.8,jen measured
,2013,cakr,13cakrwesa071,,32.6,23,jen measured
,2013,cakr,13cakrwesa073,,30.9,21,robin measured
,2013,cakr,13cakrwesa073,,32.4,21.8,robin measured
,2013,cakr,13cakrwesa073,,31.4,22.1,robin measured
,2013,cakr,13cakrwesa079,,31.2,21.4,robin measured
,2013,cakr,13cakrwesa079,,30.5,21.5,robin measured
,2013,cakr,13cakrwesa079,,31,21.5,robin measured
,2013,cakr,13cakrwesa083,,30.6,20.8,fang-yee measured
,2013,cakr,13cakrwesa083,,30.9,21,fang-yee measured
,2013,cakr,13cakrwesa083,,31.2,21,fang-yee measured
,2013,cakr,13cakrwesa083,,29.6,21.4,fang-yee measured
,2013,cakr,13cakrwesa085,,32.2,22.1,fang-yee measured
,2013,cakr,13cakrwesa085,,31.2,22.3,fang-yee measured
,2013,cakr,13cakrwesa085,,31.8,22.5,fang-yee measured
,2013,cakr,13cakrwesa085,,31.8,22.5,fang-yee measured
,2013,cakr,13cakrwesa088,,31.2,22.1,megan measured
,2013,cakr,13cakrwesa088,,31.3,22.1,fang-yee measured
,2013,cakr,13cakrwesa089,,30.5,22.1,fang-yee measured
,2013,cakr,13cakrwesa089,,30.2,22.5,fang-yee measured
,2013,cakr,13cakrwesa089,,31,22.5,fang-yee measured
,2013,cakr,13cakrwesa090,,30.4,20.4,fang-yee measured
,2013,cakr,13cakrwesa090,,29.7,20.6,fang-yee measured
,2013,cakr,13cakrwesa093,,30.5,21.6,jen measured
,2013,cakr,13cakrwesa093,,30.1,21.7,jen measured
,2013,cakr,13cakrwesa094,,30.6,21.3,jen measured
,2013,cakr,13cakrwesa094,,31.3,21.7,jen measured
,2013,cakr,13cakrwesa094,,31.5,21.9,jen measured
,2013,cakr,13cakrwesa095,,31,21.1,jen measured
,2013,cakr,13cakrwesa095,,31.2,21.1,jen measured
,2013,cakr,13cakrwesa095,,30.5,21.4,jen measured
,2013,cakr,13cakrwesa096,,30.1,21.9,jen measured
,2013,cakr,13cakrwesa096,,29.9,22,jen measured
,2013,cakr,13cakrwesa096,,29.6,22.2,jen measured
,2013,cakr,13cakrwesa097,,28.6,21.5,
,2013,cakr,13cakrwesa097,,30.3,21.7,
,2013,cakr,13cakrwesa097,,29.2,21.9,
,2013,cakr,13cakrwesa097,,29.9,21.9,
,2013,cakr,13cakrwesa101,,30.1,20.7,fang-yee measured
,2013,cakr,13cakrwesa101,,31.3,21.1,fang-yee measured
,2013,cakr,13cakrwesa101,,32.4,21.6,fang-yee measured
,2013,cakr,13cakrwesa109,,30.4,21.3,fang-yee measured
,2013,cakr,13cakrwesa109,,31.1,21.3,fang-yee measured
,2013,cakr,13cakrwesa111,,32,21.1,megan measured
,2013,cakr,13cakrwesa111,,31.6,21.5,megan measured
,2013,cakr,13cakrwesa111,,30.3,22,megan measured
,2013,cakr,13cakrwesa112,,32.5,22.3,thomas measured
,2013,cakr,13cakrwesa112,,30.5,22.5,thomas measured
,2013,cakr,13cakrwesa115,,31.1,21.2,thomas measured
,2013,cakr,13cakrwesa115,,29.6,21.4,thomas measured
,2013,cakr,13cakrwesa115,,30.5,21.5,thomas measured
,2013,cakr,13cakrwesa121,,29.4,21.7,megan measured
,2013,cakr,13cakrwesa121,,29.6,21.9,megan measured
,2013,cakr,13cakrwesa121,,27.9,22.1,megan measured
,2013,cakr,13cakrwesa123,,29.8,20.8,jen measured
,2013,cakr,13cakrwesa123,,28.7,21,jen measured
,2013,cakr,13cakrwesa123,,29.1,21.1,jen measured
,2013,cakr,13cakrwesa123,,28.6,21.3,jen measured
,2013,cakr,13cakrwesa124,,29.2,21.6,megan measured
,2013,cakr,13cakrwesa124,,29.3,21.9,megan measured
,2013,cakr,13cakrwesa124,,29.4,22.4,megan measured
,2013,cakr,13cakrwesa125,,29.6,21.2,megan measured
,2013,cakr,13cakrwesa125,,30.3,21.3,megan measured
,2013,cakr,13cakrwesa125,,30.6,21.5,megan measured
,2013,cakr,13cakrwesa125,,29.8,21.7,megan measured
,2013,cakr,13cakrwesa131,,30.2,21,robin measured
,2013,cakr,13cakrwesa131,,31.5,21.2,jen measured
,2013,cakr,13cakrwesa131,,32,21.7,jen measured
,2013,cakr,13cakrwesa132,,30.3,20.9,jen measured
,2013,cakr,13cakrwesa132,,31.5,21.5,jen measured
,2013,cakr,13cakrwesa133,,31.9,21.8,jen measured
,2013,cakr,13cakrwesa133,,31,21.9,jen measured
,2013,cakr,13cakrwesa133,,31.2,22,jen measured
,2013,cakr,13cakrwesa151,,29.6,20.8,fang-yee measured
,2013,cakr,13cakrwesa151,,29.8,20.9,fang-yee measured
,2013,cakr,13cakrwesa151,,30.3,21.3,fang-yee measured
,2013,cakr,13cakrwesa155,,30.1,21,fang-yee measured
,2013,cakr,13cakrwesa156,,33,21.9,fang-yee measured
,2013,cakr,13cakrwesa156,,31.2,22,fang-yee measured
,2013,cakr,13cakrwesa156,,32.9,22,fang-yee measured
,2013,cakr,13cakrwesa164,,31.9,21.9,megan measured
,2013,cakr,13cakrwesa164,,31.9,21.9,megan measured
,2013,cakr,13cakrwesa164,,31.9,21.9,megan measured
,2013,cakr,13cakrwesa164,,31.9,21.9,megan measured
,2013,cakr,13cakrwesa171,,32.2,21.6,fang-yee measured
,2013,cakr,13cakrwesa171,,32,21.9,fang-yee measured
,2013,cakr,13cakrwesa171,,31.9,22.1,fang-yee measured
6.01,2013,chau,13chaudunlaog001,3,36,25.1,
6.01,2013,chau,13chaudunlaog001,1,36.2,25.4,
6.01,2013,chau,13chaudunlaog001,2,35.7,25.7,
3.01,2013,chau,13chaudunlaog002,4,37.7,25.6,
3.01,2013,chau,13chaudunlaog002,3,35.6,25.9,
3.01,2013,chau,13chaudunlaog002,1,35.5,26.1,
3.01,2013,chau,13chaudunlaog002,2,36.6,26.3,
5.24,2013,chau,13chaudunlaog005,3,36.2,25.1,
5.24,2013,chau,13chaudunlaog005,1,35.5,25.6,
5.24,2013,chau,13chaudunlaog005,4,37,25.7,
5.24,2013,chau,13chaudunlaog005,2,36.9,26,
5.17,2013,chau,13chaudunlaog008,4,37.2,25,
5.17,2013,chau,13chaudunlaog008,1,37.1,25.2,
5.17,2013,chau,13chaudunlaog008,2,37.3,25.2,
5.17,2013,chau,13chaudunlaog008,3,35.6,25.5,
5.03,2013,chau,13chaudunlavs001,1,38.8,25.7,
5.03,2013,chau,13chaudunlavs001,3,36.3,26.6,
5.03,2013,chau,13chaudunlavs001,4,38.3,26.6,
5.03,2013,chau,13chaudunlavs001,2,37.8,26.7,
5.27,2013,chau,13chaudunldvs002,2,37.3,24.6,
5.27,2013,chau,13chaudunldvs002,3,37,24.7,
5.27,2013,chau,13chaudunldvs002,1,36.4,24.8,
5.27,2013,chau,13chaudunldvs002,4,38.1,24.8,
1.1,2013,chau,13chaudunlkwp001,4,35.2,23.9,
1.1,2013,chau,13chaudunlkwp001,2,36.5,24.1,
1.1,2013,chau,13chaudunlkwp001,3,35.9,24.5,
1.1,2013,chau,13chaudunlkwp001,1,36.5,24.6,
1.02,2013,chau,13chaudunlkwp002,2,35.8,25.8,
1.02,2013,chau,13chaudunlkwp002,1,34.6,26.1,
1.02,2013,chau,13chaudunlkwp002,3,37.3,26.5,
1.02,2013,chau,13chaudunlkwp002,4,35.4,26.7,
1.01,2013,chau,13chaudunlkwp005,4,36.4,24.3,
1.01,2013,chau,13chaudunlkwp005,2,35.5,24.5,
1.01,2013,chau,13chaudunlkwp005,3,35.6,24.6,
1.01,2013,chau,13chaudunlkwp005,1,37,24.9,
1.08,2013,chau,13chaudunlkwp008,4,37,25.5,
1.08,2013,chau,13chaudunlkwp008,2,37.9,25.5,
1.08,2013,chau,13chaudunlkwp008,1,36.5,25.6,
1.08,2013,chau,13chaudunlkwp008,3,36.3,25.7,
3.05,2013,chau,13chaudunlkwp009,3,32.1,22.5,
3.05,2013,chau,13chaudunlkwp009,2,32.8,22.8,
3.05,2013,chau,13chaudunlkwp009,1,34.8,23.6,
5.18,2013,chau,13chaudunlkwp014,4,38.5,25.1,
5.18,2013,chau,13chaudunlkwp014,1,38.6,25.2,
5.18,2013,chau,13chaudunlkwp014,2,38,25.7,
5.18,2013,chau,13chaudunlkwp014,3,37.2,25.9,
5.2,2013,chau,13chaudunlkwp015,4,36.3,25,
5.2,2013,chau,13chaudunlkwp015,3,36.8,25.1,
5.2,2013,chau,13chaudunlkwp015,2,36.1,25.2,
5.2,2013,chau,13chaudunlkwp015,1,35.8,25.5,
6.02,2013,chau,13chaudunlkwp023,3,36,24.6,
6.02,2013,chau,13chaudunlkwp023,1,34.5,24.8,
6.02,2013,chau,13chaudunlkwp023,2,35.1,25.1,
6.04,2013,chau,13chaudunlkwp024,1,34.2,24.9,
6.04,2013,chau,13chaudunlkwp024,2,35.2,24.9,
6.04,2013,chau,13chaudunlkwp024,4,36,25.2,
6.04,2013,chau,13chaudunlkwp024,3,36.6,25.2,
5.16,2013,chau,13chaudunlmlm001,1,35.5,24.9,
5.16,2013,chau,13chaudunlmlm001,4,35.1,25.1,
5.16,2013,chau,13chaudunlmlm001,3,35.4,25.2,
5.16,2013,chau,13chaudunlmlm001,2,35.1,25.4,
5.19,2013,chau,13chaudunlmlm002,3,36.5,24.7,
5.19,2013,chau,13chaudunlmlm002,1,35.2,25.2,
5.19,2013,chau,13chaudunlmlm002,4,35.5,25.2,
5.19,2013,chau,13chaudunlmlm002,2,35.2,25.4,
5.07,2013,chau,13chaudunlmlm004,3,35.7,26.4,
5.07,2013,chau,13chaudunlmlm004,4,36.5,26.4,
5.07,2013,chau,13chaudunlmlm004,2,37.1,26.6,
5.07,2013,chau,13chaudunlmlm004,1,36.6,27,
5.14,2013,chau,13chaudunlmlm007,3,33.8,23.7,
5.14,2013,chau,13chaudunlmlm007,2,34.4,25,
5.14,2013,chau,13chaudunlmlm007,1,35.4,25.8,
5.15,2013,chau,13chaudunlmlm008,4,36.2,25,
5.15,2013,chau,13chaudunlmlm008,2,36.5,25.5,
5.15,2013,chau,13chaudunlmlm008,1,36.2,25.7,
5.15,2013,chau,13chaudunlmlm008,3,35.3,25.9,
5.23,2013,chau,13chaudunlmlm009,1,37.2,26.1,
5.23,2013,chau,13chaudunlmlm009,4,35.9,26.5,
5.23,2013,chau,13chaudunlmlm009,3,36.6,26.6,
5.23,2013,chau,13chaudunlmlm009,2,37.5,26.7,
5.22,2013,chau,13chaudunlmlm010,1,35.5,24.3,
5.22,2013,chau,13chaudunlmlm010,2,36.2,24.9,
5.22,2013,chau,13chaudunlmlm010,4,37.4,24.9,
5.22,2013,chau,13chaudunlmlm010,3,36.2,25.1,
3.02,2013,chau,13chaudunlmlm014,4,34.1,24.2,
3.02,2013,chau,13chaudunlmlm014,1,34.8,24.4,
3.02,2013,chau,13chaudunlmlm014,2,35,24.6,
3.02,2013,chau,13chaudunlmlm014,3,34.6,25.2,
3.11,2013,chau,13chaudunlmlm015,2,38.5,24.8,
3.11,2013,chau,13chaudunlmlm015,1,39.6,24.8,
3.11,2013,chau,13chaudunlmlm015,3,39.1,25.3,
3.11,2013,chau,13chaudunlmlm015,4,38.3,25.4,
1.04,2013,chau,13chaudunlmlm017,3,34.4,24.9,
1.04,2013,chau,13chaudunlmlm017,1,35.3,25,
1.04,2013,chau,13chaudunlmlm017,4,36.1,25,
1.04,2013,chau,13chaudunlmlm017,2,36.2,25.5,
5.21,2013,chau,13chaudunlmlm018,2,34.8,24.2,
5.21,2013,chau,13chaudunlmlm018,3,35.5,24.4,
5.21,2013,chau,13chaudunlmlm018,1,36.6,24.7,
4.06,2013,chau,13chaudunlmlm024,2,33.6,23.8,
4.06,2013,chau,13chaudunlmlm024,1,33.3,24.4,
4.06,2013,chau,13chaudunlmlm024,3,33.5,24.4,
3.14,2013,chau,13chaudunlmlm028,1,37.2,25,
3.14,2013,chau,13chaudunlmlm028,2,35.9,25.2,
3.14,2013,chau,13chaudunlmlm028,3,37.6,25.4,
1.13,2013,chau,13chaudunlmlm031,3,34,23.4,
1.13,2013,chau,13chaudunlmlm031,1,35.1,23.5,
1.13,2013,chau,13chaudunlmlm031,2,36.7,24.1,
1.13,2013,chau,13chaudunlmlm031,4,35.4,24.3,
2.16,2013,chau,13chaulbdokwp025,4,44.6,30.1,
2.16,2013,chau,13chaulbdokwp025,3,44.9,30.1,
2.16,2013,chau,13chaulbdokwp025,1,44.8,30.7,
2.16,2013,chau,13chaulbdokwp025,2,43.9,30.9,
3.03,2013,chau,13chaupagpmlm013,3,46.5,31.6,
3.03,2013,chau,13chaupagpmlm013,4,45.4,32.6,
3.03,2013,chau,13chaupagpmlm013,2,46.5,33.4,
3.03,2013,chau,13chaupagpmlm013,1,47.6,33.6,
2.04,2013,chau,13chaupesacmw001,2,38.6,26.2,
2.04,2013,chau,13chaupesacmw001,3,39.3,26.2,
2.04,2013,chau,13chaupesacmw001,4,40.2,26.6,
2.04,2013,chau,13chaupesacmw001,1,38.4,26.7,
2.02,2013,chau,13chaupesacmw002,2,36.8,26.4,
2.02,2013,chau,13chaupesacmw002,3,37.7,26.8,
2.02,2013,chau,13chaupesacmw002,4,38.6,26.8,
2.02,2013,chau,13chaupesacmw002,1,37.7,27.6,
2.1,2013,chau,13chaupesadvs001,2,36,25.9,
2.1,2013,chau,13chaupesadvs001,3,36,26,
2.1,2013,chau,13chaupesadvs001,1,36,26.5,
2.11,2013,chau,13chaupesadvs002,3,39.8,26.7,
2.11,2013,chau,13chaupesadvs002,1,39.3,27,
2.11,2013,chau,13chaupesadvs002,4,39.4,27,
2.11,2013,chau,13chaupesadvs002,2,39.7,27,
2.01,2013,chau,13chaupesadvs003,3,36.7,25.8,
2.01,2013,chau,13chaupesadvs003,4,37.3,25.8,
2.01,2013,chau,13chaupesadvs003,1,36.9,26.1,
2.01,2013,chau,13chaupesadvs003,2,35.1,26.2,
2.18,2013,chau,13chaupesakwp017,2,36.3,26.5,
2.18,2013,chau,13chaupesakwp017,1,36.6,26.9,
2.18,2013,chau,13chaupesakwp017,4,37.9,27,
2.18,2013,chau,13chaupesakwp017,3,37.2,27.2,
2.12,2013,chau,13chaupesakwp020,1,41.3,26.8,
2.12,2013,chau,13chaupesakwp020,4,41.3,27,
2.12,2013,chau,13chaupesakwp020,2,40.4,27.1,
2.12,2013,chau,13chaupesakwp020,3,41.4,27.3,
1.06,2013,chau,13chaurnphaog006,2,27.8,19.9,
1.06,2013,chau,13chaurnphaog006,4,29.2,20.5,
1.06,2013,chau,13chaurnphaog006,3,28,20.7,
1.06,2013,chau,13chaurnphaog006,1,28.2,20.7,
1.14,2013,chau,13chaurnphaog007,2,30.8,20.5,
1.14,2013,chau,13chaurnphaog007,3,30.8,20.6,
1.14,2013,chau,13chaurnphaog007,4,29.7,20.7,
1.14,2013,chau,13chaurnphaog007,1,30.8,20.9,
1.05,2013,chau,13chaurnphaog009,2,28.8,20.5,
1.05,2013,chau,13chaurnphaog009,4,27.6,21,
1.05,2013,chau,13chaurnphaog009,1,28.1,21,
1.05,2013,chau,13chaurnphaog009,3,28.3,21,
3.12,2013,chau,13chaurnphaog011,1,29,21.1,
3.12,2013,chau,13chaurnphaog011,2,28.5,21.3,
3.12,2013,chau,13chaurnphaog011,4,29.2,21.4,
3.12,2013,chau,13chaurnphaog011,3,28.8,21.5,
1.16,2013,chau,13chaurnphaog016,2,30,20.8,
1.16,2013,chau,13chaurnphaog016,4,28.1,20.9,
1.16,2013,chau,13chaurnphaog016,3,28.9,21,
1.16,2013,chau,13chaurnphaog016,1,28.6,21.4,
5.29,2013,chau,13chaurnphdvs008,2,30.6,20.3,
5.29,2013,chau,13chaurnphdvs008,3,30.9,20.5,
5.29,2013,chau,13chaurnphdvs008,4,30.6,20.7,
5.29,2013,chau,13chaurnphdvs008,1,30.7,20.8,
1.07,2013,chau,13chaurnphkwp004,1,28.1,20.6,
1.07,2013,chau,13chaurnphkwp004,3,29.1,20.9,
1.07,2013,chau,13chaurnphkwp004,4,28.7,21,
1.07,2013,chau,13chaurnphkwp004,2,29,21,
1.09,2013,chau,13chaurnphkwp006,2,28.7,21.4,
1.09,2013,chau,13chaurnphkwp006,3,28,21.5,
1.09,2013,chau,13chaurnphkwp006,1,28.5,21.5,
5.09,2013,chau,13chaurnphkwp011,2,29.4,20.8,
5.09,2013,chau,13chaurnphkwp011,1,29.2,21.1,
5.09,2013,chau,13chaurnphkwp011,3,29.4,21.1,
5.09,2013,chau,13chaurnphkwp011,4,29.4,21.3,
5.1,2013,chau,13chaurnphkwp013,2,30.6,20.7,
5.1,2013,chau,13chaurnphkwp013,1,29.2,20.9,
5.1,2013,chau,13chaurnphkwp013,3,29.1,21,
2.15,2013,chau,13chaurnphkwp018,1,28.4,20.5,
2.15,2013,chau,13chaurnphkwp018,4,28.6,20.5,
2.15,2013,chau,13chaurnphkwp018,3,28.8,20.7,
2.15,2013,chau,13chaurnphkwp018,2,29.5,20.8,
2.13,2013,chau,13chaurnphkwp019,1,29.9,20.1,
2.13,2013,chau,13chaurnphkwp019,2,29.7,20.4,
2.13,2013,chau,13chaurnphkwp019,4,30.2,20.6,
2.13,2013,chau,13chaurnphkwp019,3,30.4,20.6,
2.05,2013,chau,13chaurnphkwp021,1,29,20.5,
5.12,2013,chau,13chaurnphkwp022,3,29.8,20.5,
5.12,2013,chau,13chaurnphkwp022,2,30.3,20.7,
5.12,2013,chau,13chaurnphkwp022,4,28.3,20.9,
5.12,2013,chau,13chaurnphkwp022,1,29.1,21.1,
5.01,2013,chau,13chaurnphmlm012,2,27.2,20.8,
5.01,2013,chau,13chaurnphmlm012,1,28.1,20.8,
5.01,2013,chau,13chaurnphmlm012,3,27,21,
5.01,2013,chau,13chaurnphmlm012,4,28,21.1,
3.09,2013,chau,13chaurnphmlm022,3,30.1,20.6,
3.09,2013,chau,13chaurnphmlm022,2,31,20.9,
3.09,2013,chau,13chaurnphmlm022,4,31.1,20.9,
3.09,2013,chau,13chaurnphmlm022,1,30.7,21.1,
1.12,2013,chau,13chaurnphmlm023,1,28.6,20.5,
1.12,2013,chau,13chaurnphmlm023,2,28,20.8,
1.12,2013,chau,13chaurnphmlm023,4,28.1,21,
1.12,2013,chau,13chaurnphmlm023,3,28.5,21,
3.13,2013,chau,13chaurnphmlm025,2,29.1,20.1,
3.13,2013,chau,13chaurnphmlm025,4,29.9,20.3,
3.13,2013,chau,13chaurnphmlm025,3,29.8,20.7,
3.13,2013,chau,13chaurnphmlm025,1,28.9,20.8,
3.1,2013,chau,13chaurnphmlm026,1,28.7,20.4,
3.1,2013,chau,13chaurnphmlm026,2,28.7,20.5,
3.1,2013,chau,13chaurnphmlm026,4,29.9,20.5,
3.1,2013,chau,13chaurnphmlm026,3,29.3,20.6,
3.07,2013,chau,13chaurnphmlm027,2,27.6,18.9,
3.07,2013,chau,13chaurnphmlm027,3,28,19.7,
3.07,2013,chau,13chaurnphmlm027,1,28.2,19.9,
3.07,2013,chau,13chaurnphmlm027,4,29.7,20,
2.17,2013,chau,13chaurnphmlm030,4,28.1,19.9,
