Year,Site,Date,Observer,Obs_effort,Transport,Survey_area,Nest_searching,Banding,Aqua_prey,Terre_prey,Pond_hydro,Pred_lemm,Other_activity,Notes
2013,colv,11-Jul-13,rharned,2,foot,camp,n,n,y,y,n,n,n,
2013,colv,11-Jul-13,scarvey,2.5,foot,north,y,n,n,n,n,y,n,
2013,colv,12-Jul-13,rharned,2,foot,south,y,n,n,n,n,y,n,
2013,colv,12-Jul-13,scarvey,2,foot,north,y,n,n,n,n,y,n,
2013,colv,13-Jul-13,rharned,2,foot,south,y,n,n,n,n,y,n,
2013,colv,13-Jul-13,scarvey,2,foot,north,y,n,n,n,n,y,n,
2013,colv,14-Jul-13,rharned,3,foot,"south, camp",y,n,y,y,n,y,n,
2013,colv,14-Jul-13,scarvey,1.5,foot,north,y,n,n,n,n,y,n,
2013,colv,15-Jul-13,rharned,1,foot,south,y,n,n,n,n,y,n,
2013,colv,15-Jul-13,scarvey,1.5,foot,north,y,n,n,n,n,y,n,
2013,colv,16-Jul-13,rharned,1,foot,south,y,n,n,n,n,y,n,
2013,colv,16-Jul-13,scarvey,1,foot,north,y,n,n,n,n,y,n,
2014,colv,24-May-14,tdonnelly,4,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,24-May-14,agottesman,4,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,24-May-14,lburlingame,4,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,24-May-14,wkennerley,4,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,25-May-14,tdonnelly,4,foot,north/south,y,n,n,n,n,y,n,
2014,colv,25-May-14,agottesman,4,foot,north/south,y,n,n,n,n,y,n,
2014,colv,25-May-14,lburlingame,4,foot,north/south,y,n,n,n,n,y,n,
2014,colv,25-May-14,wkennerley,4,foot,north/south,y,n,n,n,n,y,n,
2014,colv,26-May-14,tdonnelly,4.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,26-May-14,agottesman,4.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,26-May-14,lburlingame,5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,26-May-14,wkennerley,5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,27-May-14,tdonnelly,2,foot,south,y,n,n,n,n,y,n,
2014,colv,27-May-14,agottesman,1.5,foot,north,y,n,n,n,n,y,n,
2014,colv,27-May-14,wkennerley,2,foot,north/south,y,n,n,n,n,y,n,
2014,colv,28-May-14,tdonnelly,3.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,28-May-14,agottesman,3.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,28-May-14,wkennerley,3.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,28-May-14,lburlingame,3.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,29-May-14,tdonnelly,3,foot,south,y,n,n,n,n,y,n,
2014,colv,29-May-14,wkennerley,3,foot,south,y,n,n,n,n,y,n,
2014,colv,29-May-14,agottesman,1,foot,north,y,n,n,n,n,y,n,
2014,colv,30-May-14,tdonnelly,2.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,30-May-14,agottesman,2.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,30-May-14,wkennerley,2.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,30-May-14,lburlingame,2.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,01-Jun-14,tdonnelly,2,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,01-Jun-14,agottesman,2,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,01-Jun-14,lburlingame,2,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,01-Jun-14,wkennerley,2,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,02-Jun-14,agottesman,3.5,foot,south,y,n,n,n,n,y,n,
2014,colv,02-Jun-14,wkennerley,3.5,foot,south,y,n,n,n,n,y,n,
2014,colv,02-Jun-14,lburlingame,3.5,foot,south,y,n,n,n,n,y,n,
2014,colv,03-Jun-14,agottesman,4,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,03-Jun-14,wkennerley,3,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,05-Jun-14,tdonnelly,5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,05-Jun-14,agottesman,5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,06-Jun-14,tdonnelly,3,foot,south,y,n,n,n,n,y,n,
2014,colv,06-Jun-14,agottesman,3,foot,south,y,n,n,n,n,y,n,
2014,colv,06-Jun-14,lburlingame,2.5,foot,north,y,n,n,n,n,y,n,
2014,colv,06-Jun-14,wkennerley,2.5,foot,north,y,n,n,n,n,y,n,
2014,colv,07-Jun-14,tdonnelly,5.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,07-Jun-14,agottesman,5.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,08-Jun-14,tdonnelly,5,foot,south,y,n,n,n,n,y,n,
2014,colv,08-Jun-14,lburlingame,5,foot,south,y,n,n,n,n,y,n,
2014,colv,08-Jun-14,agottesman,5,foot,north,y,n,n,n,n,y,n,
2014,colv,09-Jun-14,tdonnelly,5.5,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,09-Jun-14,agottesman,5.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,10-Jun-14,tdonnelly,7,foot,,y,n,y,n,n,y,n,
2014,colv,10-Jun-14,lburlingame,,foot,,n,n,y,y,y,n,n,
2014,colv,10-Jun-14,agottesman,6,foot,,y,n,n,n,n,y,n,
2014,colv,11-Jun-14,agottesman,7,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,11-Jun-14,tdonnelly,7,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,11-Jun-14,lburlingame,1.5,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,12-Jun-14,tdonnelly,6,foot,south,y,n,n,n,n,y,n,
2014,colv,12-Jun-14,agottesman,6,foot,north,y,n,n,n,n,y,n,
2014,colv,13-Jun-14,tdonnelly,8,foot,north,y,n,n,n,n,y,n,
2014,colv,13-Jun-14,lburlingame,2,foot,north,y,n,y,y,y,y,n,
2014,colv,13-Jun-14,agottesman,8,foot,south,y,n,n,n,n,y,n,
2014,colv,14-Jun-14,tdonnelly,6,foot,south,y,n,n,n,n,y,n,
2014,colv,14-Jun-14,lburlingame,6,foot,north,y,n,n,n,n,y,n,
2014,colv,14-Jun-14,agottesman,6,foot,north,y,n,n,n,n,y,n,
2014,colv,15-Jun-14,tdonnelly,,foot,north,y,n,n,n,n,y,n,
2014,colv,15-Jun-14,agottesman,,foot,south,y,n,n,n,n,y,n,
2014,colv,16-Jun-14,tdonnelly,4.5,foot,north/south,y,n,n,n,n,y,n,
2014,colv,16-Jun-14,lburlingame,2,foot,north,y,n,n,y,n,y,n,
2014,colv,16-Jun-14,agottesman,6,foot,north,y,n,n,n,n,y,n,
2014,colv,17-Jun-14,tdonnelly,6,foot,north,y,n,n,n,n,y,n,winter lemming survey
2014,colv,17-Jun-14,agottesman,6,foot,south,y,n,n,n,n,y,n,winter lemming survey
2014,colv,17-Jun-14,cgalasso,,foot,,n,n,y,n,n,n,n,
2014,colv,18-Jun-14,tdonnelly,6,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,18-Jun-14,agottesman,6,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,18-Jun-14,cgalasso,6,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,19-Jun-14,tdonnelly,2.5,foot,north,y,y,n,n,n,y,n,
2014,colv,19-Jun-14,druthrauff,2,foot,north,y,y,n,n,n,y,n,
2014,colv,19-Jun-14,agottesman,2,foot,north,y,y,n,n,n,y,n,
2014,colv,19-Jun-14,cgalasso,2,foot,south,y,n,y,y,y,n,n,
2014,colv,19-Jun-14,khogrefe,2,foot,south,y,n,n,n,n,n,n,
2014,colv,20-Jun-14,tdonnelly,6,foot,north,y,n,n,n,n,y,n,
2014,colv,20-Jun-14,agottesman,6,foot,south,y,n,n,n,n,y,n,
2014,colv,20-Jun-14,khogrefe,3.5,foot,south,y,n,n,n,n,n,n,
2014,colv,20-Jun-14,cgalasso,3.5,foot,south,y,n,n,n,n,n,n,
2014,colv,21-Jun-14,tdonnelly,5,foot,north/south,y,y,n,n,n,y,n,
2014,colv,21-Jun-14,agottesman,5,foot,north/south,y,y,n,n,n,y,n,
2014,colv,21-Jun-14,cgalasso,1,foot,south,y,n,n,n,n,n,n,
2014,colv,22-Jun-14,tdonnelly,2.5,foot,north,n,n,n,n,n,y,n,
2014,colv,22-Jun-14,agottesman,3,foot,south,n,n,n,n,n,y,n,
2014,colv,22-Jun-14,cgalasso,3,foot,south,n,n,y,y,y,n,n,
2014,colv,23-Jun-14,tdonnelly,2.5,foot,north,y,y,n,n,n,y,n,
2014,colv,23-Jun-14,agottesman,2.5,foot,north,y,y,n,n,n,y,n,
2014,colv,23-Jun-14,dward,6.5,foot,south,y,n,n,n,n,y,n,
2014,colv,23-Jun-14,lburlingame,7,foot,south,y,n,n,n,n,y,n,
2014,colv,24-Jun-14,tdonnelly,4,foot,north/south,n,y,n,n,n,n,n,
2014,colv,24-Jun-14,agottesman,4,foot,north/south,n,y,n,n,n,n,n,
2014,colv,24-Jun-14,dward,8,foot,south,y,n,n,n,n,y, n,
2014,colv,24-Jun-14,lburlingame,6,foot,north,y,n,n,n,n,y,n,
2014,colv,25-Jun-14,agottesman,,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,25-Jun-14,lburlingame,,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,25-Jun-14,tdonnelly,,foot,north/south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,25-Jun-14,cgalasso,,foot,south,n,n,y,y,y,n,n,
2014,colv,26-Jun-14,tdonnelly,6,foot,north/south,n,y,n,n,n,y,n,
2014,colv,26-Jun-14,agottesman,6,foot,north/south,n,y,n,n,n,y,n,
2014,colv,26-Jun-14,khogrefe,6,foot,north,y,n,n,n,n,y,n,
2014,colv,26-Jun-14,cgalasso,6,foot,north,y,n,n,n,n,y,n,
2014,colv,26-Jun-14,lburlingame,6,foot,south,y,n,n,n,n,y,n,
2014,colv,27-Jun-14,tdonnelly,,foot,south,y,n,n,n,n,y,n,
2014,colv,27-Jun-14,lburlingame,,foot,north/south,y,n,n,n,n,y,n,
2014,colv,27-Jun-14,agottesman,,foot,north,y,n,n,n,n,y,n,
2014,colv,28-Jun-14,tdonnelly,6,foot,north,y,n,n,n,n,y,n,
2014,colv,28-Jun-14,agottesman,6,foot,south,y,n,n,n,n,y,n,
2014,colv,28-Jun-14,cgalasso,,foot,south,n,n,y,y,y,n,n,
2014,colv,29-Jun-14,tdonnelly,6,foot,south,y,n,n,n,n,y,n,
2014,colv,29-Jun-14,agottesman,6,foot,north,y,n,n,n,n,y,n,
2014,colv,29-Jun-14,lburlingame,2.5,foot,north/south,y,n,n,n,n,n,n,
2014,colv,30-Jun-14,tdonnelly,6,foot,north,y,n,n,n,n,y,n,
2014,colv,30-Jun-14,agottesman,6,foot,south,y,n,n,n,n,y,n,
2014,colv,30-Jun-14,lburlingame,2,foot,south,y, n,n,n,n,n,n,
2014,colv,01-Jul-14,tdonnelly,2.5,foot,south,y,y,n,n,n,y,n,
2014,colv,01-Jul-14,dward,8,foot,north,y,n,n,n,n,y,n,
2014,colv,01-Jul-14,agottesman,2.5,foot,south,y,y,n,n,n,y,n,
2014,colv,01-Jul-14,lburlingame,2,foot,south,y,n,n,n,n,y,n,
2014,colv,01-Jul-14,cgalasso,,foot,south,n,n,y,y,y,n,n,
2014,colv,02-Jul-14,tdonnelly,3,foot,north/south,y,y,n,n,n,y,n,
2014,colv,02-Jul-14,dward,7,foot,south,y,n,n,n,n,y,n,
2014,colv,02-Jul-14,agottesman,3.5,foot,north,y,y,n,n,n,y,n,
2014,colv,03-Jul-14,tdonnelly,7,foot,north/south,y,y,n,n,n,y,n,
2014,colv,03-Jul-14,dward,7,foot,north,y,n,n,n,n,y,n,
2014,colv,03-Jul-14,agottesman,7,foot,north/south,y,y,n,n,n,y,n,
2014,colv,03-Jul-14,cgalasso,3,foot,north,y,n,n,n,n,y,n,
2014,colv,04-Jul-14,tdonnelly,,foot,north/south,y,y,n,n,n,y, n,
2014,colv,04-Jul-14,agottesman,,foot,north/south,y,y,n,n,n,y,n,
2014,colv,04-Jul-14,dward,,foot,north,y,n,n,n,n,y,n,
2014,colv,04-Jul-14,cgalasso,,foot,south,n,n,y,y,y,n,n,
2014,colv,05-Jul-14,tdonnelly,8,foot,north,y,n,n,n,n,y,n,
2014,colv,05-Jul-14,agottesman,8,foot,south,y,n,n,n,n,y,n,
2014,colv,06-Jul-14,tdonnelly,4,foot,north,n,y,n,n,n,y,n,
2014,colv,06-Jul-14,lburlingame,4,foot,south,y,n,n,n,n,y,n,
2014,colv,06-Jul-14,agottesman,4,foot,north,n,y,n,n,n,y,n,
2014,colv,06-Jul-14,cgalasso,3.5,foot,north,y,n,n,n,n,n,n,
2014,colv,07-Jul-14,tdonnelly,2,foot,south,y,n,n,n,n,y,n,
2014,colv,07-Jul-14,agottesman,3,foot,north/south,y,n,n,n,n,y,n,
2014,colv,07-Jul-14,dward,2.5,foot,north,y,n,n,n,n,y,n,
2014,colv,07-Jul-14,wkennerley,1.5,foot,north,y,n,n,n,n,y,n,
2014,colv,07-Jul-14,cgalasso,1,foot,south,n,n,y,n,n,n,n,
2014,colv,07-Jul-14,lburlingame,3,foot,south,y,n,n,n,n,y,n,
2014,colv,08-Jul-14,lburlingame,2,foot,south,y,n,n,n,n,y,n,
2014,colv,08-Jul-14,wkennerley,2,foot,south,y,n,n,n,n,y,n,
2014,colv,08-Jul-14,dward,3,foot,north,y,n,n,n,n,y,n,
2014,colv,08-Jul-14,cgalasso,5,foot,north/south,y,y,n,n,n,y,n,
2014,colv,08-Jul-14,agottesman,6,foot,north,y,y,n,n,n,y,n,
2014,colv,09-Jul-14,lburlingame,2,foot,south,n,n,n,n,n,y,y,land-cover surveys
2014,colv,09-Jul-14,wkennerley,2,foot,north,n,n,n,n,n,y,y,land-cover surveys
2014,colv,09-Jul-14,cgalasso,4,foot,south,y,n,n,n,n,y,n,
2014,colv,09-Jul-14,agottesman,4,foot,north,y,n,n,n,n,y,n,
2014,colv,10-Jul-14,cgalasso,3,foot,north/south,n,n,y,y,y,n,n,
2014,colv,10-Jul-14,lburlingame,3,foot,north/south,y,y,n,n,n,y,n,
2014,colv,10-Jul-14,wkennerley,2,foot,north,y,n,n,n,n,y,n,
2014,colv,10-Jul-14,agottesman,3.5,foot,south,y,y,n,n,n,y,n,
2014,colv,11-Jul-14,cgalasso,2.5,foot,north/south,n,n,y,n,n,n,n,
2014,colv,11-Jul-14,wkennerley,5.5,foot,south,y,y,n,n,n,y,n,
2014,colv,11-Jul-14,agottesman,5.5,foot,north,y,y,n,n,n,y,n,
2014,colv,12-Jul-14,lburlingame,2,foot,north,y,n,n,n,n,y,n,
2014,colv,12-Jul-14,wkennerley,2,foot,north,y,n,n,n,n,y,n,
2014,colv,12-Jul-14,agottesman,2.5,foot,south,y,n,n,n,n,y,n,
2014,colv,13-Jul-14,agottesman,4,foot,north,y,y,n,n,n,y,n,
2014,colv,13-Jul-14,wkennerley,5,foot,north/south,y,y,n,n,n,y,n,
2014,colv,13-Jul-14,lburlingame,1.5,foot,north,y,n,n,n,n,y,n,
2014,colv,14-Jul-14,lburlingame,4,foot,north,y,y,n,n,n,y,n,
2014,colv,14-Jul-14,agottesman,4,foot,north/south,y,y,n,n,n,y,n,
2014,colv,15-Jul-14,lburlingame,1.5,foot,south,y,n,n,n,n,y,n,
2014,colv,15-Jul-14,agottesman,1.5,foot,north,y,n,n,n,n,y,n,
2014,colv,16-Jul-14,wkennerley,3,foot,north,y,n,n,n,n,y,y,land-cover surveys
2014,colv,16-Jul-14,agottesman,3,foot,south,y,n,n,n,n,y,y,land-cover surveys
2014,colv,17-Jul-14,lburlingame,2,foot,north/south,y,n,n,n,n,y,n,
2014,colv,18-Jul-14,agottesman,2,foot,north/south,y,n,n,n,n,y,n,
2014,colv,19-Jul-14,agottesman,3,foot,north,y,y,n,n,n,y,n,
2014,colv,19-Jul-14,wkennerley,2,foot,south,y,n,n,n,n,y,n,
2014,colv,19-Jul-14,lburlingame,1,foot,north,n,y,n,n,n,n,n,
2014,colv,20-Jul-14,cgalasso,2,foot,south,n,n,n,y,y,n,n,
2014,colv,20-Jul-14,lburlingame,2,foot,north,y,n,n,n,n,y,n,
2014,colv,20-Jul-14,agottesman,1,foot,south,y,n,n,n,n,y,n,
2014,colv,21-Jul-14,agottesman,2,foot,north/south,y,n,n,n,n,y,n,
2014,colv,22-Jul-14,agottesman,1.5,foot,south,y,n,n,n,n,y,n,
2014,colv,23-Jul-14,wkennerley,2.5,foot,south,y,n,n,n,n,y,n,
2014,colv,23-Jul-14,agottesman,0.5,foot,north,y,n,n,n,n,y,n,
2014,colv,23-Jul-14,cgalasso,1,foot,south,n,n,y,y,y,n,n,
2014,colv,24-Jul-14,lburlingame,1.5,foot,south,y,n,n,n,n,y,n,
2012,eaba,12-Jun-12,,1,,,,,,,,,,
2012,eaba,13-Jun-12,,1,,,,,,,,,,
2012,eaba,16-Jun-12,,1,,,,,,,,,,
2012,eaba,18-Jun-12,,1,,,,,,,,,,
2012,eaba,01-Jul-12,,2,,,,,,,,,,
2012,eaba,17-Jul-12,,2,,,,,,,,,,
2012,eaba,13-Jul-12,,4,,,,,,,,,,
2012,eaba,22-Jul-12,,4,,,,,,,,,,
2012,eaba,23-Jul-12,,4,,,,,,,,,,
2012,eaba,14-Jul-12,,4.5,,,,,,,,,,
2012,eaba,07-Jun-12,,5,,,,,,,,,,
2012,eaba,08-Jun-12,,5,,,,,,,,,,
2012,eaba,09-Jun-12,,5,,,,,,,,,,
2012,eaba,10-Jun-12,,5,,,,,,,,,,
2012,eaba,11-Jun-12,,5,,,,,,,,,,
2012,eaba,14-Jun-12,,5,,,,,,,,,,
2012,eaba,15-Jun-12,,5,,,,,,,,,,
2012,eaba,17-Jun-12,,5,,,,,,,,,,
2012,eaba,21-Jul-12,,6,,,,,,,,,,
2012,eaba,22-Jun-12,,8,,,,,,,,,,
2012,eaba,23-Jun-12,,8,,,,,,,,,,
2012,eaba,06-Jul-12,,8,,,,,,,,,,
2012,eaba,28-Jun-12,,9,,,,,,,,,,
2012,eaba,02-Jul-12,,9,,,,,,,,,,
2012,eaba,25-Jun-12,,10,,,,,,,,,,
2012,eaba,08-Jul-12,,12,,,,,,,,,,
2012,eaba,16-Jul-12,,12,,,,,,,,,,
2012,eaba,18-Jul-12,,12,,,,,,,,,,
2012,eaba,07-Jul-12,,16,,,,,,,,,,
2012,eaba,11-Jul-12,,16,,,,,,,,,,
2012,eaba,27-Jun-12,,21,,,,,,,,,,
2012,eaba,30-Jun-12,,21,,,,,,,,,,
2012,eaba,09-Jul-12,,21,,,,,,,,,,
2012,eaba,05-Jul-12,,22,,,,,,,,,,
2012,eaba,03-Jul-12,,24,,,,,,,,,,
2012,eaba,04-Jul-12,,24,,,,,,,,,,
2012,eaba,12-Jul-12,,25,,,,,,,,,,
2012,eaba,10-Jul-12,,26,,,,,,,,,,
2012,eaba,19-Jun-12,,32,,,,,,,,,,
2012,eaba,20-Jun-12,,32,,,,,,,,,,
2012,eaba,24-Jun-12,,32,,,,,,,,,,
2012,eaba,26-Jun-12,,35,,,,,,,,,,
2012,eaba,21-Jun-12,,40,,,,,,,,,,
2013,eaba,07-Jun-13,,2,foot,,y,n,n,n,n,,y,ridge transect
2013,eaba,08-Jun-13,,4,foot,,y,n,n,n,n,,y,ridge transect
2013,eaba,09-Jun-13,,9,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,10-Jun-13,,9,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,11-Jun-13,,10,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,12-Jun-13,,10,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,13-Jun-13,,12,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,14-Jun-13,,9,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,15-Jun-13,,10,foot,,y,n,n,n,n,,y,"ridge transect, coastal transect, snow plots"
2013,eaba,16-Jun-13,,3,foot,,y,n,n,n,n,,n,
2013,eaba,17-Jun-13,,3,foot,,y,n,n,n,n,,n,
2013,eaba,18-Jun-13,,50,foot,,y,n,y,n,n,,n,
2013,eaba,19-Jun-13,,50,foot,,y,n,n,n,n,,y,snow plots
2013,eaba,20-Jun-13,,50,foot,,y,n,n,n,n,,n,
2013,eaba,21-Jun-13,,60,foot,,y,n,y,n,n,,y,snow plots
2013,eaba,22-Jun-13,,20,foot,,y,n,n,n,n,,n,
2013,eaba,23-Jun-13,,25,foot,,y,y,n,n,n,,n,
2013,eaba,24-Jun-13,,30,foot,,y,n,y,n,n,,n,
2013,eaba,25-Jun-13,,30,foot,,y,n,n,n,n,,n,
2013,eaba,26-Jun-13,,0,,,n,y,n,n,n,,n,
2013,eaba,27-Jun-13,,47,foot,,y,n,y,n,n,,n,
2013,eaba,28-Jun-13,,16,foot,,y,n,n,n,n,,y,trail cameras
2013,eaba,29-Jun-13,,4,foot,,y,n,n,n,n,,n,partial weather day
2013,eaba,30-Jun-13,,35,foot,,y,n,y,n,n,,y,trail cameras
2013,eaba,01-Jul-13,,31,foot,,y,n,n,n,n,,y,trail cameras
2013,eaba,02-Jul-13,,44,foot,,y,y,n,n,n,,n,
2013,eaba,03-Jul-13,,34,foot,,y,y,y,n,n,,y,trail cameras
2013,eaba,04-Jul-13,,48,foot,,y,y,n,n,n,,n,
2013,eaba,05-Jul-13,,16,foot,,y,y,n,n,n,,y,trail cameras
2013,eaba,06-Jul-13,,45,foot,,y,n,y,n,n,,y,trail cameras
2013,eaba,07-Jul-13,,36,foot,,y,y,n,n,n,,n,
2013,eaba,08-Jul-13,,24,foot,,y,y,n,n,n,,n,
2013,eaba,09-Jul-13,,36,foot,,y,y,y,n,n,,n,
2013,eaba,10-Jul-13,,22,foot,,y,y,n,n,n,,n,
2013,eaba,11-Jul-13,,37,foot,,y,n,n,n,n,,y,trail cameras
2013,eaba,12-Jul-13,,36,foot,,y,y,y,n,n,,n,
2013,eaba,13-Jul-13,,0,,,n,n,n,n,n,,n,weather day
2013,eaba,14-Jul-13,,45,foot,,y,n,n,n,n,,y,"trail cameras, collected goose egg samples"
2013,eaba,15-Jul-13,,30,foot,,y,y,y,n,n,,n,
2013,eaba,16-Jul-13,,0,,,n,n,n,n,n,,n,weather day
2013,eaba,17-Jul-13,,0,,,n,n,n,n,n,,n,weather day
2013,eaba,18-Jul-13,,32,foot,,y,n,y,n,n,,n,
2013,eaba,19-Jul-13,,17,foot,,y,n,n,n,n,,n,
2013,eaba,20-Jul-13,,0,,,n,n,n,n,n,,n,
2013,eaba,21-Jul-13,,0,,,n,n,n,n,n,,n,
2013,eaba,22-Jul-13,,14,foot,,y,n,y,n,n,,n,
2013,eaba,23-Jul-13,,0,,,n,n,n,n,n,,n,
2013,eaba,24-Jul-13,,0,,,n,n,n,n,n,,n,
2013,eaba,07-Jun-13,,1.5,,,,,,,,,,
2013,eaba,26-Jun-13,,3,,,,,,,,,,
2013,eaba,16-Jun-13,,4,,,,,,,,,,
2013,eaba,17-Jun-13,,4,,,,,,,,,,
2013,eaba,28-Jun-13,,5,,,,,,,,,,
2013,eaba,13-Jun-13,,6,,,,,,,,,,
2013,eaba,29-Jun-13,,6,,,,,,,,,,
2013,eaba,11-Jun-13,,6.5,,,,,,,,,,
2013,eaba,08-Jun-13,,7,,,,,,,,,,
2013,eaba,15-Jun-13,,7.75,,,,,,,,,,
2013,eaba,09-Jun-13,,8,,,,,,,,,,
2013,eaba,14-Jun-13,,8.25,,,,,,,,,,
2013,eaba,12-Jun-13,,9,,,,,,,,,,
2013,eaba,10-Jun-13,,9.5,,,,,,,,,,
2013,eaba,22-Jun-13,,10,,,,,,,,,,
2013,eaba,15-Jul-13,,11,,,,,,,,,,
2013,eaba,23-Jun-13,,12,,,,,,,,,,
2013,eaba,25-Jun-13,,12,,,,,,,,,,
2013,eaba,11-Jul-13,,12,,,,,,,,,,
2013,eaba,18-Jul-13,,12,,,,,,,,,,
2013,eaba,24-Jun-13,,16,,,,,,,,,,
2013,eaba,18-Jun-13,,18,,,,,,,,,,
2013,eaba,20-Jun-13,,18,,,,,,,,,,
2013,eaba,19-Jun-13,,20,,,,,,,,,,
2013,eaba,30-Jun-13,,20,,,,,,,,,,
2013,eaba,01-Jul-13,,20,,,,,,,,,,
2013,eaba,10-Jul-13,,20,,,,,,,,,,
2013,eaba,08-Jul-13,,24,,,,,,,,,,
2013,eaba,14-Jul-13,,24,,,,,,,,,,
2013,eaba,05-Jul-13,,25,,,,,,,,,,
2013,eaba,09-Jul-13,,26,,,,,,,,,,
2013,eaba,03-Jul-13,,28,,,,,,,,,,
2013,eaba,27-Jun-13,,32,,,,,,,,,,
2013,eaba,07-Jun-13,,33,,,,,,,,,,
2013,eaba,04-Jul-13,,33,,,,,,,,,,
2013,eaba,12-Jul-13,,33,,,,,,,,,,
2013,eaba,02-Jul-13,,34,,,,,,,,,,
2013,eaba,21-Jun-13,,40,,,,,,,,,,
2014,eaba,14-Jun-14,,0,,,,,,,,,,
2014,eaba,19-Jun-14,,0,,,,,,,,,,
2014,eaba,06-Jul-14,,0,,,,,,,,,,
2014,eaba,18-Jul-14,,0,,,,,,,,,,
2014,eaba,12-Jun-14,,1.5,,,,,,,,,,
2014,eaba,16-Jun-14,,7.75,,,,,,,,,,
2014,eaba,19-Jul-14,,8,,,,,,,,,,
2014,eaba,15-Jun-14,,9.5,,,,,,,,,,
2014,eaba,29-Jun-14,,12,,,,,,,,,,
2014,eaba,11-Jul-14,,12,,,,,,,,,,
2014,eaba,16-Jul-14,,12,,,,,,,,,,
2014,eaba,17-Jul-14,,12,,,,,,,,,,
2014,eaba,11-Jun-14,,13.5,,,,,,,,,,
2014,eaba,13-Jul-14,,13.5,,,,,,,,,,
2014,eaba,13-Jun-14,,15.5,,,,,,,,,,
2014,eaba,25-Jun-14,,16,,,,,,,,,,
2014,eaba,14-Jul-14,,16,,,,,,,,,,
2014,eaba,21-Jun-14,,18,,,,,,,,,,
2014,eaba,10-Jul-14,,18,,,,,,,,,,
2014,eaba,20-Jun-14,,19,,,,,,,,,,
2014,eaba,03-Jul-14,,22.5,,,,,,,,,,
2014,eaba,04-Jul-14,,22.5,,,,,,,,,,
2014,eaba,26-Jun-14,,24,,,,,,,,,,
2014,eaba,08-Jul-14,,24,,,,,,,,,,
2014,eaba,15-Jul-14,,25,,,,,,,,,,
2014,eaba,12-Jul-14,,26,,,,,,,,,,
2014,eaba,09-Jul-14,,28,,,,,,,,,,
2014,eaba,28-Jun-14,,34,,,,,,,,,,
2014,eaba,01-Jul-14,,34.5,,,,,,,,,,
2014,eaba,05-Jul-14,,35,,,,,,,,,,
2014,eaba,17-Jun-14,,36,,,,,,,,,,
2014,eaba,07-Jul-14,,36,,,,,,,,,,
2014,eaba,30-Jun-14,,37,,,,,,,,,,
2014,eaba,22-Jun-14,,39,,,,,,,,,,
2014,eaba,27-Jun-14,,39,,,,,,,,,,
